Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
01;Østfold;0119;Marker;;;SV;Sosialistisk Venstreparti;1,7;2815;12;26;38;1,2;0,4;
01;Østfold;0119;Marker;;;RØDT;Rødt;0,8;2815;3;15;18;0,4;0,5;
01;Østfold;0119;Marker;;;SP;Senterpartiet;24,3;2815;128;404;532;10,2;2,7;
01;Østfold;0119;Marker;;;KRF;Kristelig Folkeparti;9,7;2815;62;149;211;-2,9;-4,3;
01;Østfold;0119;Marker;;;MDG;Miljøpartiet De Grønne;1;2815;12;9;21;-0,6;-1;
01;Østfold;0119;Marker;;;V;Venstre;2;2815;10;33;43;0,6;-0,2;
01;Østfold;0119;Marker;;;H;Høyre;15,6;2815;74;266;340;-1,5;3,8;
01;Østfold;0119;Marker;;;FRP;Fremskrittspartiet;11,5;2815;84;167;251;-2,9;4,9;
01;Østfold;0119;Marker;;;ALLI;Alliansen;0,3;2815;2;5;7;0,3;0,3;
01;Østfold;0119;Marker;;;DEMN;Demokratene i Norge;0;2815;0;0;0;-0,1;-0,2;
01;Østfold;0119;Marker;;;HELSE;Helsepartiet;0,3;2815;0;7;7;0,3;0,3;
01;Østfold;0119;Marker;;;KRISTNE;Partiet De Kristne;0,4;2815;0;9;9;-0,4;-0,2;
01;Østfold;0119;Marker;;;KYST;Kystpartiet;0,1;2815;1;1;2;0,1;0;
01;Østfold;0119;Marker;;;LIBS;Liberalistene;0,4;2815;2;6;8;0,4;0,4;
01;Østfold;0119;Marker;;;PP;Pensjonistpartiet;0,6;2815;7;6;13;0,5;0,1;
01;Østfold;0119;Marker;;;BLANKE;Blanke;0,5;2815;2;10;12;-0,1;-2,1;
01;Østfold;0121;Rømskog;;;A;Arbeiderpartiet;28,2;511;41;77;118;-7;-5,2;
01;Østfold;0121;Rømskog;;;SV;Sosialistisk Venstreparti;1;511;0;4;4;0;1;
01;Østfold;0121;Rømskog;;;RØDT;Rødt;0,2;511;0;1;1;0,2;0,2;
01;Østfold;0121;Rømskog;;;SP;Senterpartiet;26,6;511;18;93;111;11,7;0,6;
01;Østfold;0121;Rømskog;;;KRF;Kristelig Folkeparti;21,1;511;17;71;88;-2,1;-6,3;
01;Østfold;0121;Rømskog;;;MDG;Miljøpartiet De Grønne;1,7;511;5;2;7;1;-0,1;
01;Østfold;0121;Rømskog;;;V;Venstre;0,2;511;1;0;1;-0,7;-0,3;
01;Østfold;0121;Rømskog;;;H;Høyre;9,3;511;7;32;39;-1;4,7;
01;Østfold;0121;Rømskog;;;FRP;Fremskrittspartiet;10,8;511;12;33;45;-1,1;5,3;
01;Østfold;0121;Rømskog;;;ALLI;Alliansen;0;511;0;0;0;0;0;
01;Østfold;0121;Rømskog;;;DEMN;Demokratene i Norge;0;511;0;0;0;0;0;
01;Østfold;0121;Rømskog;;;HELSE;Helsepartiet;0,2;511;1;0;1;0,2;0,2;
01;Østfold;0121;Rømskog;;;KRISTNE;Partiet De Kristne;0,5;511;0;2;2;-1,1;0,2;
01;Østfold;0121;Rømskog;;;KYST;Kystpartiet;0;511;0;0;0;0;0;
01;Østfold;0121;Rømskog;;;LIBS;Liberalistene;0;511;0;0;0;0;0;
01;Østfold;0121;Rømskog;;;PP;Pensjonistpartiet;0,2;511;0;1;1;0;-0,3;
01;Østfold;0121;Rømskog;;;BLANKE;Blanke;1;511;2;2;4;-0,2;-0,8;
01;Østfold;0122;Trøgstad;;;A;Arbeiderpartiet;18,7;3888;135;416;551;-5,7;-6,2;
01;Østfold;0122;Trøgstad;;;SV;Sosialistisk Venstreparti;2,3;3888;18;49;67;0,9;1,2;
01;Østfold;0122;Trøgstad;;;RØDT;Rødt;1,5;3888;14;31;45;1;0,5;
01;Østfold;0122;Trøgstad;;;SP;Senterpartiet;27,7;3888;216;602;818;10,6;-0,1;
01;Østfold;0122;Trøgstad;;;KRF;Kristelig Folkeparti;3,6;3888;31;75;106;-1,8;-1,2;
